id,X,Y,zipcode,greening_rate,plot_area,first_hand,price,distance,b_subway,n_school
166246,116.4336413,40.04083644,100102,45,0.9,f,78819,0.017029464,1,1
171361,116.3858044,39.86430108,100077,46,0.9,f,49973,0.002762684,1,0
164969,116.4423074,39.87384349,100061,48,0.9,f,73755,0.003886076,1,0
174483,116.3498515,39.79059746,100162,50,0.9,f,37630,0.017830722,1,0
173653,116.3748599,39.83449835,100068,55,0.9,f,48460,0.007069465,1,0
170329,116.3597533,39.99198488,100083,60,0.9,f,86739,0.007130909,1,0
165284,116.6792515,39.92044265,101100,80,0.9,f,56206,0.080128199,0,0
171246,116.4409369,39.848226,100164,20,0.91,f,35865,0.00656855,1,0
167252,116.2882668,39.80565462,100070,30,0.91,f,73483,0.023790304,1,0
165349,116.6779852,39.93854167,101101,35,0.93,f,57068,0.079907902,0,0
165583,116.6758701,39.93570177,101100,35,0.93,f,44060,0.078599463,0,0
168829,116.4679149,39.86091704,100122,35,0.93,f,47732,0.008154494,1,0
172001,116.33175,40.07679651,102208,35,0.93,f,38587,0.030069818,1,1
174753,116.1726221,39.76731011,102445,45,0.94,f,32509,0.072051208,0,0
173552,116.2784192,39.93712858,100097,30,0.95,f,106561,0.014331084,1,1
174888,116.1497869,39.72401964,102401,35,0.96,f,30983,0.097516651,1,0
168307,116.5454909,39.96103848,100018,42,0.96,f,73500,0.024326513,0,0
171110,116.4858594,39.79661209,100176,40,0.97,f,40380,0.022245748,1,0
171160,116.4858748,39.79661182,100176,40,0.97,f,37738,0.022248573,1,0
168708,116.3368988,39.7836258,100162,40,0.98,f,48531,0.020994311,1,1
170494,116.2388974,39.92326635,100149,40,0.98,f,74346,0.024805849,1,0
174742,116.1797681,39.7506547,102445,32.8,0.99,f,30628,0.074131001,1,0
166626,116.4627448,39.93565883,100026,0.2,1,f,47652,0.004819128,0,0
173121,116.1951398,39.99343867,100093,0.48,1,f,89996,0.046457905,0,0
169883,116.3077513,39.98262721,100080,10,1,f,83624,0.012289914,1,1
173897,116.3876247,39.89385949,100050,10,1,f,117569,0.000556143,1,0
165525,116.6376084,39.89195072,101121,15,1,f,45448,0.058838102,1,0
278303,116.4344468,39.85326145,100079,15,1,f,22650,0.00537486,1,0
165512,116.6360038,39.89120023,101121,20,1,f,45444,0.058102404,1,0
168804,116.4316611,39.95191499,100013,20,1,f,58445,0.00255892,1,0
169418,116.2071854,39.99315782,100093,20,1,f,50773,0.041715218,0,0
169443,116.2929677,39.99286292,100091,20,1,f,54925,0.016596649,1,1
169881,116.3132733,39.97756787,100080,20,1,f,100833,0.010692954,1,0
171710,116.4049633,39.85577878,100075,20,1,f,37164,0.003681393,1,0
172841,116.336135,39.92199095,100037,20,1,f,111888,0.003648288,1,0
172980,116.3786448,39.88008042,100052,20,1,f,74810,0.001586205,1,0
172983,116.371499,39.8988949,100053,20,1,f,69826,0.000897587,1,0
173724,116.4279127,39.91342594,100005,20,1,f,144302,0.001010159,1,1
278338,116.3123162,39.99920975,100086,20,1,f,93013,0.013993698,1,1
169447,116.2623053,39.92950923,100143,22,1,f,73230,0.018120542,0,0
170386,116.2524989,39.93004255,100049,22,1,f,38913,0.020858036,0,0
169964,116.3082035,39.97400058,100080,23,1,f,103339,0.011131884,1,1
173261,116.2805828,39.84071587,100070,23,1,f,48856,0.019012592,1,0
168905,116.3973244,39.96335695,100029,25,1,f,75540,0.002260981,1,0
169056,116.4083695,39.97198875,100029,25,1,f,95206,0.003302539,1,0
170417,116.2864505,39.9978033,100091,25,1,f,57706,0.018770605,1,0
172224,116.3407827,39.87770824,100055,25,1,f,84669,0.0045258,0,0
172289,116.3505797,39.92844177,100037,25,1,f,77853,0.002242346,1,1
172577,116.363503,39.93822143,100035,25,1,f,108661,0.001572226,1,0
172862,116.3520012,39.88359659,100053,25,1,f,88258,0.00299365,1,0
175334,116.5978637,40.04832098,100621,25,1,f,41045,0.058216691,0,0
169358,116.3147246,39.93497937,100048,26,1,f,88854,0.007008582,1,1
172566,116.3488642,39.94970949,100044,26,1,f,97660,0.003391069,1,1
165991,116.6475081,39.89673974,101101,30,1,f,40388,0.063509766,1,0
166173,116.4119736,39.93470503,100007,30,1,f,121543,0.00060482,0,0
166212,116.4102446,39.94182787,100007,30,1,f,128789,0.000873099,1,1
166495,116.4220672,40.01005242,100101,30,1,f,69535,0.009547827,1,0
166552,116.428641,39.87720524,100061,30,1,f,89254,0.002542221,1,0
166624,116.4037181,39.86215843,100075,30,1,f,39181,0.002935786,0,0
166634,116.5607254,39.75837227,101102,30,1,f,17178,0.051851814,0,0
167568,116.5040056,39.96348096,100016,30,1,f,40564,0.013889303,1,0
167661,116.4638876,39.88207748,100021,30,1,f,57643,0.005717462,1,0
168354,116.4473727,39.92638895,100027,30,1,f,80200,0.002728301,1,0
168982,116.4105221,39.97225138,100029,30,1,f,74138,0.003389051,1,0
169236,116.4052114,39.94543826,100009,30,1,f,103986,0.000958087,1,0
169269,116.3588369,39.95175219,100082,30,1,f,84456,0.002688618,1,0
169468,116.3246751,39.99897968,100083,30,1,f,61897,0.012034205,1,0
169536,116.3481628,39.97149363,100191,30,1,f,84321,0.005409048,1,0
169752,116.3501712,40.04010476,100192,30,1,f,47021,0.017567194,0,0
169755,116.3428104,40.04483874,100192,30,1,f,62463,0.019498421,1,0
169827,116.2996084,39.90829938,100036,30,1,f,94148,0.009390361,1,0
169873,116.3067308,39.97656335,100080,30,1,f,56639,0.011698071,1,0
169882,116.3215502,39.97578518,100086,30,1,f,54588,0.009171402,1,1
170029,116.3800807,40.06152629,100096,30,1,f,66925,0.0214908,0,0
170115,116.3503363,39.99697747,100083,30,1,f,73893,0.008691849,1,0
170124,116.3699778,39.98277502,100191,30,1,f,52579,0.005171628,1,0
170159,116.2872504,39.94386379,100097,30,1,f,75718,0.012660828,1,1
170205,116.3362985,39.9456947,100044,30,1,f,96152,0.004483084,1,0
170216,116.330054,39.92783502,100037,30,1,f,103258,0.0045223,1,0
170340,116.3078665,39.95305041,100048,30,1,f,84729,0.009192444,1,0
170411,116.3265555,39.92216741,100037,30,1,f,100484,0.004893432,1,1
170439,116.3218281,39.94497176,100081,30,1,f,84852,0.00638398,1,0
170632,116.3673567,39.95770608,100088,30,1,f,55327,0.002587534,1,0
170841,116.4100021,39.90069846,100051,30,1,f,107169,0.000418607,1,0
170856,116.4264176,39.92553911,100010,30,1,f,117285,0.001006356,1,1
171082,116.3297582,39.7495704,102627,30,1,f,29704,0.0320561,1,0
171208,116.3892511,39.85046023,100068,30,1,f,42085,0.004320465,1,0
171559,116.2589913,39.85319042,100166,30,1,f,36083,0.02275418,0,0
171654,116.4285714,39.86985261,100078,30,1,f,65145,0.003159614,1,0
172167,116.3946076,39.88095454,100050,30,1,f,128447,0.0012182,0,0
172225,116.3746317,39.89956382,100052,30,1,f,104475,0.000730318,1,0
172270,116.3383014,39.93268966,100044,30,1,f,106716,0.00363915,1,1
172572,116.3641835,39.94317932,100035,30,1,f,104624,0.00177487,1,0
172612,116.3746403,39.95135508,100088,30,1,f,83772,0.001728425,1,0
172684,116.3786428,39.91348461,100031,30,1,f,118288,0.000314412,1,0
172943,116.3475386,39.91829604,100037,30,1,f,113246,0.002376009,1,1
172953,116.3764137,39.9508475,100088,30,1,f,136922,0.001619215,1,0
172968,116.3948897,39.87970167,100050,30,1,f,123220,0.001306303,0,0
173012,116.3413614,39.90451708,100045,30,1,f,95786,0.003137222,1,0
173086,116.3540686,39.91871674,100037,30,1,f,64454,0.001785132,1,1
173097,116.313762,39.9326353,100048,30,1,f,86665,0.007082076,1,0
173317,116.3816988,39.85739658,100068,30,1,f,53822,0.003624161,1,0
173363,116.3859309,39.85600013,100068,30,1,f,38997,0.003684282,1,0
173424,116.3846876,39.85932259,100077,30,1,f,59023,0.003324954,1,0
173433,116.3147577,39.84987273,100070,30,1,f,47403,0.010985149,1,1
173544,116.3660084,39.99626277,100083,30,1,f,104432,0.00738378,1,0
173963,116.3348559,39.9361804,100044,30,1,f,101298,0.004180099,1,0
174148,116.2104619,39.93314456,100144,30,1,f,32644,0.034806212,0,0
174366,116.3291286,39.7306923,102699,30,1,f,42926,0.038773521,1,0
174383,116.3714451,39.74025994,102600,30,1,f,37178,0.03143513,0,0
278324,116.3723821,39.97957339,100191,30,1,f,78583,0.00463274,1,0
278349,116.3764264,39.84968651,100068,30,1,f,46648,0.004765425,1,0
174217,116.2763791,40.12242921,102206,31,1,f,30164,0.057049207,0,0
170635,116.3693949,39.98119511,100191,33,1,f,56429,0.004993491,1,0
172654,116.3334697,39.92363387,100037,33,1,f,84778,0.003998657,1,0
173042,116.3634645,39.93864164,100035,33,1,f,68889,0.00159375,1,0
173639,116.3786549,39.838228,100068,33,1,f,52609,0.006329051,1,1
175350,116.5888628,40.04717109,100621,33,1,f,27408,0.054364357,0,0
172596,116.344722,39.94715428,100044,33.1,1,f,86250,0.003633881,1,0
167472,116.46099,39.9874759,100024,35,1,f,76804,0.009329721,1,0
168762,116.2161548,39.90187428,100040,35,1,f,54889,0.032617959,1,0
170041,116.3258244,39.90055033,100038,35,1,f,81936,0.005188703,1,1
170304,116.2758155,39.93569046,100097,35,1,f,73566,0.014892079,1,0
171841,116.4318748,40.07035809,102218,35,1,f,55563,0.025153286,1,0
172762,116.3380519,39.87797032,100055,35,1,f,95976,0.004816126,0,0
173246,116.4239599,39.85381476,100079,35,1,f,44989,0.004614152,1,0
173417,116.3943034,39.84636387,100068,35,1,f,38957,0.004827827,1,0
173613,116.2931269,39.89607945,100036,35,1,f,42650,0.011017877,1,1
174233,116.4089214,40.06179622,102218,36,1,f,36436,0.021470382,1,0
169848,116.3018819,39.89774331,100036,37,1,f,42985,0.009226444,1,0
164994,116.3556247,39.8929281,100053,40,1,f,93080,0.002172017,1,0
165388,116.5434799,39.74208372,101102,40,1,f,30703,0.051869773,0,0
165990,116.5807697,39.80197242,101111,40,1,f,19643,0.047019863,1,0
168216,116.4356729,39.96706208,100028,40,1,f,71310,0.004182282,1,0
168618,116.3612364,40.06361695,100096,40,1,f,71333,0.023067791,1,0
168806,116.4476528,39.95790754,100028,40,1,f,43611,0.004416694,1,0
169333,116.3860469,40.0582918,100096,40,1,f,34179,0.020401706,0,0
169410,116.302638,39.91124516,100036,40,1,f,84635,0.00877852,1,0
169734,116.3501404,40.03972351,100192,40,1,f,51960,0.017475409,1,0
169959,116.325011,39.97830894,100086,40,1,f,110697,0.008975589,1,1
169997,116.3145469,39.95236388,100081,40,1,f,91257,0.00800595,1,0
170122,116.3316344,39.90996937,100038,40,1,f,82829,0.00420553,1,0
170338,116.3704758,39.97167145,100088,40,1,f,76571,0.003782148,1,0
171960,116.3010239,40.07519483,100085,40,1,f,20110,0.034462634,0,0
173333,116.376283,39.83909155,100068,40,1,f,39517,0.006284739,1,0
173346,116.189461,39.83567391,100072,40,1,f,41329,0.04917268,0,0
174020,116.4423909,39.87388286,100061,40,1,f,67559,0.003890476,1,0
174245,116.4326421,40.07686657,102218,40,1,f,42944,0.027262567,1,0
174256,116.4394637,40.06378994,102218,40,1,f,31848,0.023765121,0,0
174303,116.4237718,40.07599242,102218,40,1,f,40543,0.026414306,1,0
174607,116.5392988,40.108267,101318,40,1,f,21508,0.057507391,0,0
174990,116.4077011,40.1152997,102209,40,1,f,38126,0.039923966,0,1
278278,116.4510691,40.11580856,102209,40,1,f,30307,0.043003848,0,0
170116,116.3529948,40.06357321,100096,41,1,f,60043,0.023699429,1,0
175278,116.5547155,40.10857797,101318,43.33,1,f,47058,0.062276459,1,0
164973,116.6287899,39.91418546,101199,45,1,f,39500,0.05409143,1,0
170203,116.3679266,39.9891899,100083,45,1,f,89456,0.006183659,0,0
172676,116.36758,39.8864344,100053,46,1,f,120966,0.001683763,1,0
169464,116.2770971,39.90078329,100039,48,1,f,45400,0.014416368,1,0
170562,116.3691166,39.9896757,100083,48,1,f,92393,0.006189259,1,0
169130,116.4381766,39.93933794,100027,50,1,f,109523,0.00231345,1,1
174593,116.5483182,40.10161805,101318,52,1,f,45152,0.057654778,0,0
279359,116.2727024,40.13967701,102206,60,1,f,40466,0.065368558,1,0
171628,116.3086319,39.86003934,100073,68,1,f,66691,0.010783157,1,1
165384,116.7090908,39.86119057,101113,70,1,f,23017,0.100872512,1,0
175504,116.1634426,39.78200672,102445,35.8,1.01,f,43535,0.072091312,0,0
174363,116.4564444,39.80687673,100162,38,1.01,f,11023,0.015495614,1,0
165984,116.6716624,39.92743971,101101,40,1.01,f,40850,0.076003533,0,0
171053,116.3202934,39.7474546,102600,55,1.01,f,49583,0.034111757,1,0
170361,116.2857617,39.92242512,100036,30,1.02,f,84778,0.012244664,1,0
165274,116.6809613,39.9308046,101101,35,1.02,f,55340,0.081302146,0,0
165957,116.6898188,39.93322393,101100,35,1.02,f,58582,0.086503152,0,0
174261,116.4109894,40.07255811,102200,35,1.02,f,38516,0.02478497,1,0
174991,116.4190869,40.06247575,102218,36,1.02,f,27682,0.022030804,1,0
165927,116.6333628,39.90254722,101199,40,1.02,f,34603,0.056412874,1,0
167469,116.4612008,40.00454043,100102,30,1.03,f,59354,0.012093819,0,0
174254,116.4247733,40.10561241,102209,35,1.03,f,42780,0.03683645,0,0
279362,116.4248189,40.10544539,102209,35,1.03,f,41632,0.036775686,0,0
167324,116.5592819,39.86734998,100024,40,1.03,f,42284,0.028938526,0,1
170369,116.3314606,40.05487623,100085,30,1.04,f,57530,0.023530415,1,0
174627,116.5314804,40.09605422,101318,30.3,1.04,f,45385,0.05077975,0,0
165355,116.6404992,39.87881821,101121,37,1.04,f,32364,0.06104146,1,1
170233,116.2917906,39.97034995,100098,45,1.04,f,141616,0.013879015,1,1
174876,116.1590047,39.73263882,102401,30,1.05,f,28354,0.089826443,1,0
175264,116.5659218,40.05985541,101300,30,1.05,f,60652,0.0495449,1,0
174408,116.428791,39.80697591,100076,35,1.05,f,38823,0.012907906,1,0
173445,116.3112875,39.8208759,100160,55,1.05,f,68886,0.016227912,0,0
168964,116.5794749,39.8746229,100024,30,1.06,f,41186,0.035279559,0,1
167314,116.5992815,39.88555699,100024,40,1.06,f,43057,0.042149823,0,0
171029,116.3249777,39.73231915,102699,40,1.06,f,33842,0.038748027,1,0
174785,116.1498574,39.75550064,102488,40,1.07,f,26385,0.086396828,0,0
165548,116.6619067,39.89127156,101101,30,1.08,f,56030,0.071192048,1,0
166674,116.3937184,40.10910396,102209,30,1.08,f,32581,0.037364947,0,0
167009,116.5528807,40.10698853,101300,30,1.08,f,37122,0.061087982,1,0
168605,116.318817,39.76172174,102600,33.3,1.08,f,54741,0.029737498,1,0
171096,116.3208657,39.76175059,102600,33.3,1.08,f,61746,0.029415654,1,0
168765,116.2949139,40.02518214,100193,42,1.08,f,87863,0.022223004,0,1
173128,116.2689863,40.03114982,100193,50,1.08,f,76211,0.029489382,0,0
173162,116.2705552,40.03087562,100093,50,1.08,f,82429,0.029029438,0,1
168744,116.4760107,39.7991088,100176,40,1.09,f,41010,0.01998806,1,0
168847,116.4526366,39.87143529,100021,10,1.1,f,41507,0.005152835,1,0
170128,116.3307575,39.89989974,100038,10,1.1,f,55901,0.004538794,1,0
169312,116.2632177,39.92948853,100049,20,1.1,f,64898,0.017876441,0,0
169887,116.3032096,39.98131809,100080,20,1.1,f,92239,0.012940934,1,1
170018,116.3038015,39.96953968,100091,20,1.1,f,62784,0.011426983,1,1
171685,116.3427283,39.86732455,100054,20,1.1,f,62703,0.005213171,1,0
173941,116.350012,39.91069033,100045,20,1.1,f,108790,0.002161493,1,0
165359,116.6650924,39.89950807,101101,25,1.1,f,49285,0.072558447,1,0
167117,116.5778663,39.8641003,100024,25,1.1,f,38217,0.035670306,0,1
165392,116.6402131,39.88511749,101101,30,1.1,f,21749,0.060475277,0,0
167597,116.4583655,39.98879907,100102,30,1.1,f,71183,0.009188008,1,0
167736,116.4678185,39.92190751,100026,30,1.1,f,56354,0.005163403,1,0
168357,116.4657697,39.92290121,100026,30,1.1,f,65874,0.004887304,1,1
169812,116.3010552,39.91469861,100036,30,1.1,f,92559,0.009057597,1,1
169867,116.3269042,39.96675749,100086,30,1.1,f,83457,0.007399308,1,0
170183,116.2478204,39.96745225,100195,30,1.1,f,66355,0.024688331,0,0
170191,116.3424001,39.96330861,100081,30,1.1,f,93268,0.00515175,1,0
170197,116.3477062,39.95298283,100044,30,1.1,f,70922,0.003734665,1,0
170335,116.3702131,39.95714717,100082,30,1.1,f,89908,0.002384294,1,0
170391,116.2859768,40.00746902,100091,30,1.1,f,83409,0.020553106,1,1
171301,116.3004786,39.78588358,100160,30,1.1,f,31806,0.026049889,0,0
171769,116.1966715,39.91244724,100043,30,1.1,f,46475,0.039830979,1,0
173309,116.3212866,39.88718547,100073,30,1.1,f,64646,0.006434951,1,0
174106,116.1879804,39.9101076,100043,30,1.1,f,47799,0.043396363,1,0
174471,116.3234979,39.73085771,102600,30,1.1,f,36911,0.039499553,1,0
174778,116.1471538,39.74990163,102401,30,1.1,f,26761,0.089562877,0,0
278340,116.3301299,40.05049356,100085,30,1.1,f,64655,0.022504869,1,0
171543,116.3794953,39.83398155,100068,31.5,1.1,f,61053,0.006977247,1,0
170004,116.3183353,39.92841582,100048,33,1.1,f,82923,0.006224681,0,1
173468,116.4191436,39.80938037,100076,33,1.1,f,33927,0.011854886,0,0
173343,116.3020013,39.79199861,100160,35,1.1,f,23597,0.0242089,0,0
174089,116.166057,39.92614675,100041,35,1.1,f,46998,0.053081648,0,0
174119,116.1850453,39.92015443,100043,35,1.1,f,36572,0.044613541,1,0
174228,116.4216951,40.11756458,102209,35,1.1,f,36628,0.041349856,0,1
174251,116.3897613,40.08559099,102209,35,1.1,f,38470,0.028863904,0,0
174260,116.4327044,40.06636887,102218,36,1.1,f,39453,0.023996074,0,0
171386,116.3588962,39.85011386,100068,37,1.1,f,49444,0.005710363,1,0
170180,116.2728856,40.01976078,100193,39,1.1,f,75622,0.02601506,1,1
170351,116.2844259,39.95236828,100097,39,1.1,f,99839,0.013833698,1,0
165296,116.6915577,39.90861513,101199,40,1.1,f,52595,0.087276267,1,0
165969,116.6450871,39.87656757,101100,40,1.1,f,51408,0.063475587,1,0
165978,116.693933,39.90899741,101199,40,1.1,f,59957,0.088679578,1,0
169835,116.3020084,39.91119256,100036,40,1.1,f,101410,0.008897239,1,1
171068,116.323717,39.75332265,102600,40,1.1,f,41938,0.031662074,1,0
171232,116.336498,39.82434252,100160,40,1.1,f,53518,0.011934847,0,1
173658,116.312085,39.79045104,100160,40,1.1,f,31460,0.022796074,0,0
174207,116.3659317,40.07478278,102208,40,1.1,f,50527,0.026186547,1,0
174373,116.3461311,39.79682579,100162,45.3,1.1,f,37147,0.01666852,0,0
168903,116.5341166,39.91817652,100025,46,1.1,f,46947,0.019021025,1,0
165996,116.691599,39.93136996,101101,48,1.1,f,47496,0.087490555,0,0
170645,116.1817714,40.04870369,100095,49,1.1,f,28456,0.063646277,0,0
169569,116.2469294,39.96008941,100093,50,1.1,f,88300,0.024247464,0,1
173116,116.2469371,39.96006639,100195,50,1.1,f,111047,0.024243127,0,1
174739,116.1262964,39.73987995,102488,50,1.1,f,29417,0.103813651,1,0
165923,116.6980505,39.95661857,101129,80,1.1,f,53841,0.092766174,0,0
171040,116.3387762,39.7567134,102600,40,1.11,f,48297,0.0286147,1,0
169675,116.3098608,40.03691374,100085,20,1.12,f,28665,0.022121605,1,0
173923,116.3702927,39.94507982,100035,30,1.12,f,111130,0.001528362,1,0
175544,116.0751265,39.7113045,102425,57.7,1.12,f,32069,0.144927625,0,0
169192,116.4015792,39.95093006,100011,20,1.13,f,74983,0.001261437,1,1
168738,116.3130104,40.05647702,100085,30,1.13,f,73482,0.026708235,0,0
169268,116.2298923,39.95214093,100195,30,1.13,f,74084,0.028984114,0,0
173169,116.2730826,40.01792015,100193,31,1.13,f,78859,0.02558726,1,1
165977,116.5478924,39.75513625,101102,33,1.13,f,31508,0.048823784,0,0
167276,116.4228407,40.0346548,100012,35,1.13,f,67105,0.014830371,1,0
169509,116.3142162,40.05566345,100085,40,1.13,f,75681,0.026280814,0,1
169305,116.3130104,40.05647702,100085,45,1.13,f,58649,0.026708235,1,0
170491,116.310016,40.05522068,100085,45,1.13,f,84739,0.026863679,0,1
168640,116.2955646,40.03084571,100193,30.6,1.14,f,86603,0.023362424,0,1
167113,116.5757397,39.86468911,100024,35,1.14,f,49034,0.034841691,0,1
170235,116.2727428,40.02221164,100193,42,1.14,f,66855,0.0265658,1,1
170430,116.2933225,39.93807698,100097,48,1.14,f,95485,0.011083269,1,1
174666,116.6685095,40.11547619,101300,28,1.15,f,34194,0.114004166,1,0
174057,116.4365347,39.89811658,100061,30,1.15,f,76429,0.001938686,1,0
174326,116.4036694,40.04133492,100192,30,1.15,f,30886,0.015809489,0,0
167662,116.5026263,39.9134114,100024,38,1.15,f,69602,0.011328102,1,0
167211,116.5534192,39.87293995,100023,40,1.16,f,43824,0.026550287,0,0
171551,116.4248674,39.85758358,100075,20,1.17,f,37836,0.004212154,0,0
165544,116.652654,39.90133921,101199,30,1.17,f,59537,0.06596809,0,0
171101,116.332147,39.76798327,102600,30,1.17,f,58067,0.025961048,1,0
171823,116.2895135,40.09520853,102206,30,1.17,f,23867,0.043566522,0,0
171989,116.2863327,40.09475058,101300,30,1.17,f,35648,0.044091371,0,0
165466,116.6919688,39.89288901,101100,40,1.17,f,48501,0.087993183,1,0
171718,116.2084145,39.92126068,100043,41,1.17,f,63178,0.035300507,1,0
174353,116.3394274,39.79883957,100162,45.3,1.17,f,41817,0.01690982,1,0
174357,116.3445979,39.80257965,100162,45.3,1.17,f,41643,0.015488218,0,0
